Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Base,Z_Score,IQR_Outlier,Z_Outlier,Visibility_Outlier,Outlet_Age,Item_Category,Outlet_Identifier_Encoded
FDZ33,10.195,Low Fat,0.107564024,Snack Foods,149.0076,OUT049,1999,Medium,Tier 1,Supermarket Type1,1182.4608,FDZ,0.7471530122909192,False,False,False,26,Staples,2348.3546346236562
FDV01,19.2,Regular,0.085122855,Canned,155.4314,OUT045,2002,Small,Tier 2,Supermarket Type1,3568.0222,FDV,0.29809704995369035,False,False,False,23,Staples,2192.384797631862
FDI02,15.7,Regular,0.115031783,Canned,114.1202,OUT018,2009,Medium,Tier 3,Supermarket Type2,787.6414,FDI,0.8965855888312726,False,False,False,16,Staples,1995.498739224138
DRH25,18.7,Low Fat,0.014580886,Soft Drinks,50.2324,OUT013,1987,High,Tier 3,Supermarket Type1,623.1888,DRH,-1.1134734334938508,False,False,False,38,Staples,2298.995255579399
NCY29,13.65,Low Fat,0.077548732,Health and Hygiene,55.093,OUT018,2009,Medium,Tier 3,Supermarket Type2,452.744,NCY,0.14653609104706916,False,False,False,16,Household,1995.498739224138
FDR04,7.075,Low Fat,0.022457694,Frozen Foods,98.6068,OUT027,1985,Medium,Tier 3,Supermarket Type3,2430.17,FDR,-0.9558556375320815,False,False,False,40,Perishables,3694.0385576470585
FDR44,6.11,Regular,0.103129612,Fruits and Vegetables,129.5968,OUT045,2002,Small,Tier 2,Supermarket Type1,2348.9424,FDR,0.6584188136375534,False,False,False,23,Perishables,2192.384797631862
FDJ41,6.85,Low Fat,0.023012718,Frozen Foods,262.0594,OUT017,2007,Small,Tier 2,Supermarket Type1,1569.9564,FDJ,-0.9447494052123543,False,False,False,18,Perishables,2340.67526349892
FDL43,10.1,Low Fat,0.026933321,Meat,78.467,OUT027,1985,Medium,Tier 3,Supermarket Type3,3292.381,FDL,-0.8662967117226691,False,False,False,40,Perishables,3694.0385576470585
FDB21,7.475,Low Fat,0.149360698,Fruits and Vegetables,243.4854,OUT017,2007,Small,Tier 2,Supermarket Type1,1691.7978,FDB,1.5835196768601953,False,False,False,18,Perishables,2340.67526349892
NCU42,9.0,Low Fat,0.019586115,Household,170.2474,OUT018,2009,Medium,Tier 3,Supermarket Type2,4211.185,NCU,-1.0133169788406549,False,False,False,16,Household,1995.498739224138
FDY21,15.1,Low Fat,0.17306125849999998,Snack Foods,195.211,OUT013,1987,High,Tier 3,Supermarket Type1,3142.576,FDY,2.0577765216466326,False,False,False,38,Staples,2298.995255579399
FDK58,11.35,Regular,0.0449988075,Snack Foods,101.5016,OUT046,1997,Small,Tier 1,Supermarket Type1,202.4032,FDK,-0.5047997493608724,False,False,False,28,Staples,2277.8442668817206
DRD13,15.0,Low Fat,0.049155769,Soft Drinks,65.2168,OUT049,1999,Medium,Tier 1,Supermarket Type1,958.752,DRD,-0.4216174362299783,False,False,False,26,Staples,2348.3546346236562
FDU35,6.44,Low Fat,0.039415881,Breads,98.27,OUT046,1997,Small,Tier 1,Supermarket Type1,2396.88,FDU,-0.6165161413240324,False,False,False,28,Staples,2277.8442668817206
FDX23,6.445,Low Fat,0.049697923,Baking Goods,95.0436,OUT010,1998,Small,Tier 3,Grocery Store,94.5436,FDX,-0.4107687372961137,False,False,False,27,Staples,339.351661981982
FDQ39,14.8,Low Fat,0.081206491,Meat,189.2846,OUT045,2002,Small,Tier 2,Supermarket Type1,1719.7614,FDQ,0.21972918039739067,False,False,False,23,Perishables,2192.384797631862
FDR31,6.46,Regular,0.048924811,Fruits and Vegetables,147.4102,OUT027,1985,Medium,Tier 3,Supermarket Type3,3207.8244,FDR,-0.42623898989990894,False,False,False,40,Perishables,3694.0385576470585
FDS28,8.18,Regular,0.082386011,Frozen Foods,56.6588,OUT035,2004,Small,Tier 2,Supermarket Type1,687.1056,FDS,0.24333180505103522,False,False,False,21,Perishables,2438.841866021505
DRN36,15.2,Low Fat,0.050279604,Soft Drinks,94.1752,OUT045,2002,Small,Tier 2,Supermarket Type1,2109.2544,DRN,-0.39912908870078956,False,False,False,23,Staples,2192.384797631862
FDX60,14.35,Low Fat,0.080203852,Baking Goods,77.996,OUT027,1985,Medium,Tier 3,Supermarket Type3,2716.464,FDX,0.1996660089546803,False,False,False,40,Staples,3694.0385576470585
NCB54,8.76,Low Fat,0.050335829,Health and Hygiene,126.2336,OUT017,2007,Small,Tier 2,Supermarket Type1,1406.1696,NCB,-0.3980040059797241,False,False,False,18,Household,2340.67526349892
FDC15,18.1,Low Fat,0.178694026,Dairy,158.9288,OUT018,2009,Medium,Tier 3,Supermarket Type2,1571.288,FDC,2.1704902501664964,False,False,False,16,Perishables,1995.498739224138
NCP17,19.35,Low Fat,0.027580163,Health and Hygiene,62.2168,OUT027,1985,Medium,Tier 3,Supermarket Type3,1661.8368,NCP,-0.8533531677927544,False,False,False,40,Household,3694.0385576470585
FDY39,5.305,Regular,0.04710181,Meat,181.8608,OUT049,1999,Medium,Tier 1,Supermarket Type1,4594.02,FDY,-0.4627179036497555,False,False,False,26,Perishables,2348.3546346236562
FDH33,12.85,Low Fat,0.121914662,Snack Foods,43.5428,OUT049,1999,Medium,Tier 1,Supermarket Type1,615.1992,FDH,1.0343145036215717,False,False,False,26,Staples,2348.3546346236562
FDG09,20.6,Regular,0.047704151,Fruits and Vegetables,187.2556,OUT027,1985,Medium,Tier 3,Supermarket Type3,4506.1344,FDG,-0.4506648409322933,False,False,False,40,Perishables,3694.0385576470585
FDO10,13.65,Regular,0.01268995,Snack Foods,56.4588,OUT027,1985,Medium,Tier 3,Supermarket Type3,973.3996,FDO,-1.1513117513282787,False,False,False,40,Staples,3694.0385576470585
FDD39,16.7,Low Fat,0.06981517,Dairy,214.385,OUT027,1985,Medium,Tier 3,Supermarket Type3,4327.7,FDD,-0.008215300299995903,False,False,False,40,Perishables,3694.0385576470585
FDJ09,15.0,Low Fat,0.058513255,Snack Foods,46.9744,OUT045,2002,Small,Tier 2,Supermarket Type1,679.116,FDJ,-0.2343707343853843,False,False,False,23,Staples,2192.384797631862
DRQ35,9.3,Low Fat,0.042357203,Hard Drinks,123.2388,OUT049,1999,Medium,Tier 1,Supermarket Type1,1857.582,DRQ,-0.5576592171925996,False,False,False,26,Staples,2348.3546346236562
FDV38,19.25,Low Fat,0.101932076,Dairy,54.5956,OUT049,1999,Medium,Tier 1,Supermarket Type1,764.3384,FDV,0.6344556822644295,False,False,False,26,Perishables,2348.3546346236562
FDJ60,19.35,Regular,0.062476391,Baking Goods,164.5184,OUT013,1987,High,Tier 3,Supermarket Type1,1651.184,FDJ,-0.15506694007977945,False,False,False,38,Staples,2298.995255579399
FDJ15,11.35,Regular,0.023454399,Dairy,181.9608,OUT017,2007,Small,Tier 2,Supermarket Type1,1653.8472,FDJ,-0.9359112075898922,False,False,False,18,Perishables,2340.67526349892
FDR08,18.7,Low Fat,0.037681448,Fruits and Vegetables,111.0886,OUT049,1999,Medium,Tier 1,Supermarket Type1,222.3772,FDR,-0.6512227771469902,False,False,False,26,Perishables,2348.3546346236562
FDZ55,6.055,Low Fat,0.025408702,Fruits and Vegetables,160.892,OUT046,1997,Small,Tier 1,Supermarket Type1,2396.88,FDZ,-0.8968048930140547,False,False,False,28,Perishables,2277.8442668817206
FDL10,8.395,Low Fat,0.039572298,Snack Foods,100.9042,OUT045,2002,Small,Tier 2,Supermarket Type1,1686.4714,FDL,-0.6133861802038741,False,False,False,23,Staples,2192.384797631862
FDJ34,11.8,Regular,0.093202196,Snack Foods,125.5704,OUT027,1985,Medium,Tier 3,Supermarket Type3,1001.3632,FDJ,0.4597676049860789,False,False,False,40,Staples,3694.0385576470585
FDW60,5.44,Regular,0.016979326,Baking Goods,177.037,OUT027,1985,Medium,Tier 3,Supermarket Type3,3352.303,FDW,-1.0654797758413415,False,False,False,40,Staples,3694.0385576470585
FDK08,9.195,Regular,0.122304725,Fruits and Vegetables,99.2016,OUT046,1997,Small,Tier 1,Supermarket Type1,809.6128,FDK,1.0421198062703398,False,False,False,28,Perishables,2277.8442668817206
NCE42,21.1,Low Fat,0.010600287,Household,233.9958,OUT035,2004,Small,Tier 2,Supermarket Type1,1869.5664,NCE,-1.193126668787592,False,False,False,21,Household,2438.841866021505
FDR39,20.35,Low Fat,0.084273286,Meat,181.7292,OUT017,2007,Small,Tier 2,Supermarket Type1,4013.4424,FDR,0.2810968649425229,False,False,False,18,Perishables,2340.67526349892
NCN17,11.0,Low Fat,0.055162827,Health and Hygiene,100.3358,OUT018,2009,Medium,Tier 3,Supermarket Type2,904.8222,NCN,-0.3014140185289866,False,False,False,16,Household,1995.498739224138
NCR05,10.1,Low Fat,0.054741627,Health and Hygiene,200.2084,OUT045,2002,Small,Tier 2,Supermarket Type1,3174.5344,NCR,-0.30984238388448293,False,False,False,23,Household,2192.384797631862
FDV48,9.195,Regular,0.051366901,Baking Goods,77.0644,OUT027,1985,Medium,Tier 3,Supermarket Type3,3221.1404,FDV,-0.3773718798547895,False,False,False,40,Staples,3694.0385576470585
DRF27,8.93,Low Fat,0.028533032,Dairy,151.434,OUT018,2009,Medium,Tier 3,Supermarket Type2,1225.072,DRF,-0.8342859121708965,False,False,False,16,Perishables,1995.498739224138
NCF07,9.0,Low Fat,0.032072321,Household,102.2016,OUT049,1999,Medium,Tier 1,Supermarket Type1,1416.8224,NCF,-0.7634634506545394,False,False,False,26,Household,2348.3546346236562
FDF40,20.25,Regular,0.022507877,Dairy,248.1092,OUT035,2004,Small,Tier 2,Supermarket Type1,4731.1748,FDF,-0.9548514574308591,False,False,False,21,Perishables,2438.841866021505
FDO28,5.765,Low Fat,0.072410764,Frozen Foods,122.5098,OUT049,1999,Medium,Tier 1,Supermarket Type1,1084.5882,FDO,0.0437234806746824,False,False,False,26,Perishables,2348.3546346236562
FDB23,19.2,Regular,0.005611367,Starchy Foods,226.2062,OUT018,2009,Medium,Tier 3,Supermarket Type2,1579.9434,FDB,-1.2929567744128134,False,False,False,16,Staples,1995.498739224138
FDV48,9.195,Regular,0.051697108,Baking Goods,79.2644,OUT049,1999,Medium,Tier 1,Supermarket Type1,864.2084,FDV,-0.3707643175591048,False,False,False,26,Staples,2348.3546346236562
FDM45,8.655,Regular,0.08819473,Snack Foods,119.6756,OUT046,1997,Small,Tier 1,Supermarket Type1,2423.512,FDM,0.3595663871484094,False,False,False,28,Staples,2277.8442668817206
FDC16,11.5,Regular,0.020611526,Dairy,84.954,OUT045,2002,Small,Tier 2,Supermarket Type1,865.54,FDC,-0.9927981313868444,False,False,False,23,Perishables,2192.384797631862
DRE25,15.35,Low Fat,0.072928316,Soft Drinks,94.412,OUT027,1985,Medium,Tier 3,Supermarket Type3,1304.968,DRE,0.054079884631158974,False,False,False,40,Staples,3694.0385576470585
FDY35,17.6,Regular,0.0160526,Breads,43.9402,OUT049,1999,Medium,Tier 1,Supermarket Type1,1286.3256,FDY,-1.0840239005147456,False,False,False,26,Staples,2348.3546346236562
FDR22,19.35,Regular,0.018600249,Snack Foods,110.2544,OUT045,2002,Small,Tier 2,Supermarket Type1,2908.2144,FDR,-1.0330445164464523,False,False,False,23,Staples,2192.384797631862
FDZ10,17.85,Low Fat,0.04453262,Snack Foods,127.202,OUT049,1999,Medium,Tier 1,Supermarket Type1,2656.542,FDZ,-0.5141283309709519,False,False,False,26,Staples,2348.3546346236562
FDY15,18.25,Regular,0.1977458405,Dairy,157.863,OUT019,1985,Small,Tier 1,Grocery Store,469.389,FDY,4.579814786553439,True,True,True,40,Perishables,340.3297227272727
DRA24,19.35,Regular,0.039895009,Soft Drinks,162.4868,OUT013,1987,High,Tier 3,Supermarket Type1,4422.2436,DRA,-0.6069286155974221,False,False,False,38,Staples,2298.995255579399
FDV37,13.0,Regular,0.083683243,Canned,198.5426,OUT045,2002,Small,Tier 2,Supermarket Type1,1186.4556,FDV,0.2692898896826626,False,False,False,23,Staples,2192.384797631862
FDO10,13.65,Regular,0.012749289,Snack Foods,58.8588,OUT035,2004,Small,Tier 2,Supermarket Type1,973.3996,FDO,-1.1501243563334311,False,False,False,21,Staples,2438.841866021505
FDR59,14.5,Regular,0.063554289,Breads,263.6594,OUT027,1985,Medium,Tier 3,Supermarket Type3,3401.5722,FDR,-0.1334978086458789,False,False,False,40,Staples,3694.0385576470585
FDR34,17.0,Regular,0.016030344,Snack Foods,228.0352,OUT018,2009,Medium,Tier 3,Supermarket Type2,2748.4224,FDR,-1.0844692511779743,False,False,False,16,Staples,1995.498739224138
FDG16,15.25,Low Fat,0.090324849,Frozen Foods,214.4192,OUT017,2007,Small,Tier 2,Supermarket Type1,4961.5416,FDG,0.4021908438974235,False,False,False,18,Perishables,2340.67526349892
FDO03,10.395,Regular,0.03670437,Meat,228.1352,OUT027,1985,Medium,Tier 3,Supermarket Type3,9390.4432,FDO,-0.6707744636731482,False,False,False,40,Perishables,3694.0385576470585
FDC09,15.5,Regular,0.026342897,Fruits and Vegetables,104.1332,OUT049,1999,Medium,Tier 1,Supermarket Type1,1230.3984,FDC,-0.8781113109312484,False,False,False,26,Perishables,2348.3546346236562
FDJ52,7.145,Low Fat,0.017783501,Frozen Foods,159.4578,OUT035,2004,Small,Tier 2,Supermarket Type1,3209.156,FDJ,-1.0493879412977605,False,False,False,21,Perishables,2438.841866021505
FDL33,7.235,Low Fat,0.167316771,Snack Foods,197.5452,OUT010,1998,Small,Tier 3,Grocery Store,195.7452,FDL,1.9428272352504263,False,False,False,27,Staples,339.351661981982
FDJ53,10.5,Low Fat,0.071660976,Frozen Foods,119.7098,OUT017,2007,Small,Tier 2,Supermarket Type1,2410.196,FDJ,0.02871994980296592,False,False,False,18,Perishables,2340.67526349892
FDX08,12.85,Low Fat,0.039576776,Fruits and Vegetables,179.9318,OUT019,1985,Small,Tier 1,Grocery Store,360.8636,FDX,-0.6132965737934707,False,False,False,40,Perishables,340.3297227272727
FDK32,16.25,Regular,0.049074897,Fruits and Vegetables,154.2682,OUT045,2002,Small,Tier 2,Supermarket Type1,3354.3004,FDK,-0.4232357143948163,False,False,False,23,Perishables,2192.384797631862
FDM20,10.0,Low Fat,0.038904624,Fruits and Vegetables,245.4144,OUT017,2007,Small,Tier 2,Supermarket Type1,6615.3888,FDM,-0.6267465800385507,False,False,False,18,Perishables,2340.67526349892
NCJ42,19.75,Low Fat,0.01438222,Household,102.2332,OUT017,2007,Small,Tier 2,Supermarket Type1,3075.996,NCJ,-1.1174488124865267,False,False,False,18,Household,2340.67526349892
FDI50,8.42,Regular,0.030968306,Canned,227.8352,OUT018,2009,Medium,Tier 3,Supermarket Type2,3435.528,FDI,-0.7855551927674272,False,False,False,16,Staples,1995.498739224138
FDZ15,13.1,Low Fat,0.020870744,Dairy,117.8782,OUT035,2004,Small,Tier 2,Supermarket Type1,2741.0986,FDZ,-0.9876110848276777,False,False,False,21,Perishables,2438.841866021505
NCK18,9.6,Low Fat,0.006692529,Household,164.2184,OUT045,2002,Small,Tier 2,Supermarket Type1,1981.4208,NCK,-1.2713223291505171,False,False,False,23,Household,2192.384797631862
FDW33,9.395,Low Fat,0.099681254,Snack Foods,106.428,OUT017,2007,Small,Tier 2,Supermarket Type1,1917.504,FDW,0.5894159145384342,False,False,False,18,Staples,2340.67526349892
NCT05,10.895,Low Fat,0.021037197,Health and Hygiene,255.9672,OUT018,2009,Medium,Tier 3,Supermarket Type2,4857.6768,NCT,-0.9842802996934932,False,False,False,16,Household,1995.498739224138
FDZ16,16.85,Regular,0.1977458405,Frozen Foods,193.1478,OUT019,1985,Small,Tier 1,Grocery Store,387.4956,FDZ,4.195397462906891,True,True,True,40,Perishables,340.3297227272727
NCV17,18.85,Low Fat,0.016107549,Health and Hygiene,129.7626,OUT046,1997,Small,Tier 1,Supermarket Type1,3016.7398,NCV,-1.0829243510182613,False,False,False,28,Household,2277.8442668817206
FDE34,9.195,Low Fat,0.108330902,Snack Foods,183.6634,OUT018,2009,Medium,Tier 3,Supermarket Type2,2726.451,FDE,0.762498520284966,False,False,False,16,Staples,1995.498739224138
FDH44,19.1,Regular,0.025924623,Fruits and Vegetables,148.0418,OUT045,2002,Small,Tier 2,Supermarket Type1,3825.6868,FDH,-0.886481125961412,False,False,False,23,Perishables,2192.384797631862
NCK06,5.03,Low Fat,0.008664064,Household,119.3756,OUT045,2002,Small,Tier 2,Supermarket Type1,605.878,NCK,-1.2318711959806485,False,False,False,23,Household,2192.384797631862
FDS46,17.6,Regular,0.047330801,Snack Foods,120.8782,OUT049,1999,Medium,Tier 1,Supermarket Type1,2621.9204,FDS,-0.4581357103659937,False,False,False,26,Staples,2348.3546346236562
NCO42,21.25,Low Fat,0.024756031,Household,146.7102,OUT018,2009,Medium,Tier 3,Supermarket Type2,1603.9122,NCO,-0.9098650773562609,False,False,False,16,Household,1995.498739224138
FDL13,13.85,Regular,0.056406129,Breakfast,231.43,OUT049,1999,Medium,Tier 1,Supermarket Type1,3029.39,FDL,-0.276535092832834,False,False,False,26,Staples,2348.3546346236562
FDK14,6.98,Low Fat,0.0413383,Canned,83.3934,OUT017,2007,Small,Tier 2,Supermarket Type1,491.3604,FDK,-0.5780478371969001,False,False,False,18,Staples,2340.67526349892
FDX13,7.725,Low Fat,0.047879864,Canned,250.2092,OUT045,2002,Small,Tier 2,Supermarket Type1,3984.1472,FDX,-0.44714875982661817,False,False,False,23,Staples,2192.384797631862
DRI47,14.7,Low Fat,0.021005399,Hard Drinks,144.5128,OUT018,2009,Medium,Tier 3,Supermarket Type2,2588.6304,DRI,-0.9849165892508865,False,False,False,16,Staples,1995.498739224138
FDG22,17.6,Regular,0.041615224,Snack Foods,37.219,OUT017,2007,Small,Tier 2,Supermarket Type1,366.19,FDG,-0.5725064871311226,False,False,False,18,Staples,2340.67526349892
FDA13,15.85,Low Fat,0.07867708,Canned,37.8506,OUT049,1999,Medium,Tier 1,Supermarket Type1,341.5554,FDA,0.16911474534940468,False,False,False,26,Staples,2348.3546346236562
FDE46,18.6,Low Fat,0.015769693,Snack Foods,152.1366,OUT046,1997,Small,Tier 1,Supermarket Type1,1813.6392,FDE,-1.0896849725888849,False,False,False,28,Staples,2277.8442668817206
FDX25,16.7,Low Fat,0.102633047,Canned,180.8292,OUT017,2007,Small,Tier 2,Supermarket Type1,3466.1548,FDX,0.6484823671922733,False,False,False,18,Staples,2340.67526349892
FDC58,10.195,Low Fat,0.04217956,Snack Foods,44.2428,OUT017,2007,Small,Tier 2,Supermarket Type1,703.0848,FDC,-0.561213918300972,False,False,False,18,Staples,2340.67526349892
NCA42,6.965,Low Fat,0.028710065,Household,158.1604,OUT017,2007,Small,Tier 2,Supermarket Type1,2693.8268,NCA,-0.8307434173846202,False,False,False,18,Household,2340.67526349892
FDV01,19.2,Regular,0.085082648,Canned,153.5314,OUT049,1999,Medium,Tier 1,Supermarket Type1,2171.8396,FDV,0.29729249324464846,False,False,False,26,Staples,2348.3546346236562
FDU24,6.78,Regular,0.140163038,Baking Goods,94.212,OUT046,1997,Small,Tier 1,Supermarket Type1,1025.332,FDU,1.3994711514669487,False,False,False,28,Staples,2277.8442668817206
FDO51,6.785,Regular,0.042153502,Meat,44.0112,OUT018,2009,Medium,Tier 3,Supermarket Type2,340.8896,FDO,-0.5617353483684779,False,False,False,16,Perishables,1995.498739224138
NCN14,19.1,Low Fat,0.15385153,Others,185.1608,OUT010,1998,Small,Tier 3,Grocery Store,551.2824,NCN,1.6733828602556244,False,False,False,27,Household,339.351661981982
FDT37,14.15,Low Fat,0.061753511,Canned,253.3014,OUT019,1985,Small,Tier 1,Grocery Store,510.0028,FDT,-0.16953203207451187,False,False,False,40,Staples,340.3297227272727
FDY09,15.6,Low Fat,0.042179884,Snack Foods,174.7054,OUT010,1998,Small,Tier 3,Grocery Store,175.1054,FDY,-0.5612074349430062,False,False,False,27,Staples,339.351661981982
NCG06,16.35,Low Fat,0.029420857,Household,256.9646,OUT013,1987,High,Tier 3,Supermarket Type1,4637.9628,NCG,-0.8165202106710303,False,False,False,38,Household,2298.995255579399
FDG40,13.65,Low Fat,0.066657791,Frozen Foods,32.6558,OUT010,1998,Small,Tier 3,Grocery Store,67.9116,FDG,-0.07139560366602637,False,False,False,27,Perishables,339.351661981982
FDQ47,7.155,Regular,0.168154574,Breads,33.7874,OUT035,2004,Small,Tier 2,Supermarket Type1,882.185,FDQ,1.9595919783176887,False,False,False,21,Staples,2438.841866021505
DRH59,10.8,Low Fat,0.097805615,Hard Drinks,73.938,OUT010,1998,Small,Tier 3,Grocery Store,73.238,DRH,0.5518836952435197,False,False,False,27,Staples,339.351661981982
FDH48,13.5,Low Fat,0.06082246,Baking Goods,85.154,OUT017,2007,Small,Tier 2,Supermarket Type1,605.878,FDH,-0.1881627015726132,False,False,False,18,Staples,2340.67526349892
FDE34,9.195,Low Fat,0.107870997,Snack Foods,181.2634,OUT035,2004,Small,Tier 2,Supermarket Type1,2362.9242,FDE,0.7532956537872935,False,False,False,21,Staples,2438.841866021505
NCM05,6.825,Low Fat,0.059940022,Health and Hygiene,262.4226,OUT049,1999,Medium,Tier 1,Supermarket Type1,3964.839,NCM,-0.20582060724111645,False,False,False,26,Household,2348.3546346236562
FDU55,16.2,Low Fat,0.035967107,Fruits and Vegetables,260.3278,OUT049,1999,Medium,Tier 1,Supermarket Type1,7549.5062,FDU,-0.685527364734614,False,False,False,26,Perishables,2348.3546346236562
FDS60,20.85,Low Fat,0.032442388,Baking Goods,178.366,OUT035,2004,Small,Tier 2,Supermarket Type1,4673.916,FDS,-0.7560582752461525,False,False,False,21,Staples,2438.841866021505
FDZ32,7.785,Regular,0.0382490855,Fruits and Vegetables,106.4964,OUT013,1987,High,Tier 3,Supermarket Type1,1577.946,FDZ,-0.6398641440997902,False,False,False,38,Perishables,2298.995255579399
FDP12,9.8,Regular,0.045358609,Baking Goods,36.1874,OUT045,2002,Small,Tier 2,Supermarket Type1,423.4488,FDP,-0.4975999903450707,False,False,False,23,Staples,2192.384797631862
NCL31,7.39,Low Fat,0.119698523,Others,143.047,OUT027,1985,Medium,Tier 3,Supermarket Type3,3578.675,NCL,0.9899687553533749,False,False,False,40,Household,3694.0385576470585
FDR32,6.78,Regular,0.150238656,Fruits and Vegetables,229.3694,OUT019,1985,Small,Tier 1,Grocery Store,228.3694,FDR,1.6010879360975672,False,False,False,40,Perishables,340.3297227272727
